product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
Topshop Logo Seamless Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/topshop-logo-seamless-thong-6596891,US TOPSHOP,Lingerie,Topshop US,"Black seamless sporty thong with 'Topshop' logo detail. 85% Polyamide, 13% Polyester, 2 % Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","M,L",BLACK
Ariel Boypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ariel-boypants-6205718,US TOPSHOP,Lingerie,Topshop US,"Think cute prints and patterns with these comfy boypants. Crafted from a stretchy cotton blend, they feature an all-over Disney’s Ariel print with a low-rise waistband and good coverage for total comfort. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",LILAC
Ombre Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ombre-triangle-bra-and-thong-set-6564694,US TOPSHOP,Lingerie,Topshop US,"A flattering ombre triangle bra with a matching thong. 94% Polyamide, 6% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Criss Cross Lace Underwire Bra, $38.00 Now $24.00, $38.00 Now $24.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/criss-cross-lingerie-set-6376441,US TOPSHOP,Lingerie,Topshop US,"Criss-cross design lingerie set, featuring lace underwire bra with no pads and matching lace mini knickers. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D",32A,
Criss Cross Lace Mini Knickers, $20.00 Now $12.00, $20.00 Now $12.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/criss-cross-lingerie-set-6376441,US TOPSHOP,Lingerie,Topshop US,"Criss-cross design lingerie set, featuring lace underwire bra with no pads and matching lace mini knickers. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","6,8,12",
Flamingo Print Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/flamingo-print-thong-6711404,US TOPSHOP,Lingerie,Topshop US,"Multicoloured flamingo print thong. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",MULTI
Triangle Bra by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-bra-by-bonds-6500537,US TOPSHOP,Lingerie,Topshop US,"Black triangle bra by Bonds. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10",10,BLACK
Thong with Burnout Detail Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/thong-with-burnout-detail-thong-6764824,US TOPSHOP,Lingerie,Topshop US,"Aqua thong with burnout detailing. 73% Viscose, 22% Polyester, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","8,10,12",AQUA
Two Tone Lace Brazilian Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/two-tone-lace-brazilian-knickers-6383553,US TOPSHOP,Lingerie,Topshop US,"Pale blue two tone lace Brazilian knickers. 49% Polyamide, 36% Polyester, 15% Elastane. Machine wash.",5,1,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",PALE BLUE
Lace Bikini Knickers by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-bikini-knickers-by-bonds-6506002,US TOPSHOP,Lingerie,Topshop US,"Add a little feminine frill to your underwear drawer with these sugar pink lace bikini knickers by Bonds. Their thick band hugs the hips for a comfortable fit. 94% Nylon, 6% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","6,8",Sugar Pink
Sporty Branded Bra, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-branded-bra-6514232,US TOPSHOP,Lingerie,Topshop US,"Grey marl sporty bra with Topshop branded detail. 49% Polyamide, 39% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","S,M,L",GREY MARL
Padded Lace Bralet, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/padded-lace-bralet-6542891,US TOPSHOP,Lingerie,Topshop US,"Aqua lace bralet with padded cups for extra support. 89% Nylon,11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",AQUA
Sporty Lace Triangle Bra, $26.00, $26.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-lace-triangle-bra-6581791,US TOPSHOP,Lingerie,Topshop US,"You don't have to be a fitness addict to love this magenta lace triangle bra with its sporty under band. Feminine and flirty, now you can embrace the sports-luxe trend in every layer. Team with the matching knicker for a stylish set. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8",MAGENTA
Underwired Lace Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/underwired-lace-bra-knickers-set-6644239,US TOPSHOP,Lingerie,Topshop US,"Orange lace bra and mini knickers set. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"34C,34D,36A,36B,36C,32DD,32A,32B,32C,32D,34A,34B","34C,34D,36A,36B,36C,32A,32B,32C,32D,34A,34B",
Lace Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/underwired-lace-bra-knickers-set-6644239,US TOPSHOP,Lingerie,Topshop US,"Orange lace bra and mini knickers set. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",
MATERNITY Floral Embroidery Bra, $40.00, $40.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-floral-embroidery-bra-6730617,US TOPSHOP,Lingerie,Topshop US,"Inspired by a wild meadow, this flattering maternity bra is supportive and elegant with floral embroidery on the front. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"34B,34C,34D,34DD,36B,36C,36D,36DD","34C,34D,34DD,36B,36C,36D",MULTI
Yasallie Mini Knickers by Y.A.S, $22.00, $22.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/yasallie-mini-knickers-by-yas-6582980,US TOPSHOP,Lingerie,Topshop US,"Rose mini knickers by Y.A.S. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L,XL","M,L,XL",ROSE
Lace Balcony Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-balcony-bra-thong-set-6645482,US TOPSHOP,Lingerie,Topshop US,"Pink lace balcony bra and thong set. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,36A,36B,36C","32B,32C,32D,34B,34C,34D,36A,36B,36C",
Lace Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-balcony-bra-thong-set-6645482,US TOPSHOP,Lingerie,Topshop US,"Pink lace balcony bra and thong set. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",
Pretty Lace Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pretty-lace-thong-6155257,US TOPSHOP,Lingerie,Topshop US,"Keep fitted silhouettes seam-free with this pretty lace thong underneath. A semi-sheer style with a low rise fit. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12",12,MAGENTA
Eyelash Lace Triangle Bra, $38.00 Now $12.00, $38.00 Now $12.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/eyelash-lingerie-set-6296922,US TOPSHOP,Lingerie,Topshop US,Revamp your lingerie collection with this strappy eyelash lace lingerie set. 100% Polyamide. Machine wash.,NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10",
Eyelash Lace Thong, $20.00 Now $12.00, $20.00 Now $12.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/eyelash-lingerie-set-6296922,US TOPSHOP,Lingerie,Topshop US,Revamp your lingerie collection with this strappy eyelash lace lingerie set. 100% Polyamide. Machine wash.,NULL,NULL,NULL,"2,4,6,8,10,12",10,
Lace Sporty Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-sporty-thong-6688834,US TOPSHOP,Lingerie,Topshop US,"In a pretty lace and mesh design, this magenta thong is finished with a contrast sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",MAGENTA
Padded Lace Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/padded-lace-triangle-bra-knickers-set-6645547,US TOPSHOP,Lingerie,Topshop US,"Burnt orange padded lace triangle bra and knickers set. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Mesh French Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/mesh-french-knickers-6764349,US TOPSHOP,Lingerie,Topshop US,"These light mauve mesh french knickers will prettify your lingerie draw. 88% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",MAUVE
Ombre Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ombre-triangle-bra-and-thong-set-6564694,US TOPSHOP,Lingerie,Topshop US,"A flattering ombre triangle bra with a matching thong. 94% Polyamide, 6% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Ombre Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ombre-triangle-bra-and-thong-set-6564694,US TOPSHOP,Lingerie,Topshop US,"A flattering ombre triangle bra with a matching thong. 94% Polyamide, 6% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Flower Microfibre Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/flower-microfibre-knickers-6227450,US TOPSHOP,Lingerie,Topshop US,"Keep comfy in these low rise light blue microfibre ladypants with medium coverage. Comes with a lace trim and all over flower print. 89% Polyamide, 11% Elastane. Machine wash.",3,1,NULL,"2,4,6,8,10,12","2,4,6,10,12",IVORY
Branded Jersey Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/branded-jersey-mini-knickers-6616724,US TOPSHOP,Lingerie,Topshop US,"Apple green jersey mini knickers. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",APPLE
Bikini Knickers by Dora Larsen, $60.00, $60.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bikini-knickers-by-dora-larsen-6566636,US TOPSHOP,Lingerie,Topshop US,"Peckham-based lingerie brand Dora Larsen has created an intricate underwear collection devoted to the art of colour combinations. These gorgeous bikini knicker come in a lavender mesh, complete with orchid elastic and orange lace detail. 85% Nylon,15% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L","S,M,L",LAVENDER
Sporty Branded Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-branded-bra-and-thong-set-6564783,US TOPSHOP,Lingerie,Topshop US,"Add a sporty feel to your lingerie collection with this comfy bra and thong duo. Each piece features subtle 'Topshop' branding. 49% Polyamide, 39% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","M,L",
MATERNITY Lace Mesh Mini Panties, $15.00, $15.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-lace-mesh-mini-panties-6747288,US TOPSHOP,Lingerie,Topshop US,"These pretty maternity panties come in a soft lace mesh finish, detailed with a sweet bow trim. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",BLACK
Floral Geo Lace Brazillian Knickers, $8.00, $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-geo-lace-brazillian-knickers-6217663,US TOPSHOP,Lingerie,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low-rise fit with a contrast waistband. Part of a set. 85% Nylon, 15% Elastane. Machine wash.",4,1,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",IVORY
Lace Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-triangle-bra-6584097,US TOPSHOP,Lingerie,Topshop US,"Add a colour pop to your underwear drawer with this chartreuse lace triangle bra with charcoal contrast waistband. Complete the look with the matching knickers. 85% Nylon, 15% Elastane. Machine wash.",5,1,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",CHARTREUSE
MATERNITY Criss Cross Knickers, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-knickers-6744809,US TOPSHOP,Lingerie,Topshop US,"These feminine black knickers for maternity features a criss cross detailing that adds a stylish hint to your under layer. Pair with the matching criss cross bra for a polished co-ord. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",BLACK
Floral Lace Triangle Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-lace-triangle-bra-thong-set-6614015,US TOPSHOP,Lingerie,Topshop US,"In an appealing burnt orange tint, this low rise floral lace thong and matching non-padded triangle bra will add colour to your lingerie draw. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Floral Lace Thong, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-lace-triangle-bra-thong-set-6614015,US TOPSHOP,Lingerie,Topshop US,"In an appealing burnt orange tint, this low rise floral lace thong and matching non-padded triangle bra will add colour to your lingerie draw. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Two Tone Lace Bralet, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/two-tone-lace-bralet-6574966,US TOPSHOP,Lingerie,Topshop US,"Chartreuse two tone lace bralet with sporty underband detail. 49% Polyamide, 36% Polyester, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10",CHARTREUSE
Thong with Burnout Detail Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/thong-with-burnout-detail-thong-6764824,US TOPSHOP,Lingerie,Topshop US,"Aqua thong with burnout detailing. 73% Viscose, 22% Polyester, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","8,10,12",AQUA
All Over Lace Ladypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/all-over-lace-ladypants-6527395,US TOPSHOP,Lingerie,Topshop US,"Low rise ladypants with medium coverage. 89% Polyamide, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,12",IVORY
Pretty Lace Thong, $10.00, $4.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/pretty-lace-thong-6155255,US TOPSHOP,Lingerie,Topshop US,"Keep fitted silhouettes seam-free with this pretty lace thong underneath. A semi-sheer style with a low rise fit. 89% Nylon,11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12",12,CORAL
Bikini Knickers by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bikini-knickers-by-bonds-6500466,US TOPSHOP,Lingerie,Topshop US,"Elevate your intimates with these bikini knickers by Bonds in a red floral print with contrast lining. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,12",RED
V-Back Mesh Insert Bra by Ivy Park, $36.00, $36.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/v-back-mesh-insert-bra-by-ivy-park-5476225,US TOPSHOP,Lingerie,Topshop US,"This bra top comes designed with a sheer mesh panel to the back for ventilation, while a power mesh lining and flat-locked contour seam provide a supportive and streamlined shape. Crafted for performance, the technical make ensures a quick drying and durable finish. Finished with a statement Ivy Park logo to the chest it can be worn alone or layered underneath one of our signature tanks. By Ivy Park. 92% Polyester, 8% Elastane. Machine wash. Model's height is 5' 9""",5,2,NULL,"XXS,XS,S,M,L,XL","XXS,XS,S,M,L,XL",Grey Marl
Sporty Lace Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-lace-bra-knickers-set-6642784,US TOPSHOP,Lingerie,Topshop US,"Sporty lace bra and knickers set. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Marble Print Triangle Bra, $38.00, $38.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/marble-print-triangle-bra-6600020,US TOPSHOP,Lingerie,Topshop US,"From its novel marble print and sporty underband, to its comfy non-padded triangle cups, this contemporary bra will update your lingerie draw. 86% Polyester, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",MULTI
Balcony Bra by Mimi Holliday, $75.00, $75.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/balcony-bra-by-mimi-holliday-6604058,US TOPSHOP,Lingerie,Topshop US,Pink balcony bra by Mimi Holliday. 100% Nylon. Machine wash.,NULL,NULL,NULL,"32B,32C,32D,34A,34B,34C,34D,36A,36B","34B,34C,36B",PINK
Floral Lace Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/floral-lace-thong-5718670,US TOPSHOP,Lingerie,Topshop US,"Keep slinky silhouettes seam-free with this lace thong underneath. A semi-sheer style with a low rise waist. 89% Polyamide, 11% Elastane. Machine wash.",3,1,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",BLACK
Bird Print Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bird-print-knickers-6764087,US TOPSHOP,Lingerie,Topshop US,"Blue bird print, microfiber knickers. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10",BLUE
Bralet by Tommy Hilfiger, $52.00, $52.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bralet-by-tommy-hilfiger-6764097,US TOPSHOP,Lingerie,Topshop US,"Look to an iconic brand to elevate your under layers. These navy blue knickers by Tommy Hilfiger feature the label’s iconic branding to the underband. Matches with knickers. 94% Cotton, 6% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L,XL","XS,S,M,L,XL",NAVY BLUE
Contrast Waist Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/contrast-waist-mini-knickers-6764358,US TOPSHOP,Lingerie,Topshop US,"Add a colour pop to your underwear drawer with these chartreuse lace mini knickers with charcoal contrast waistband. Complete the look with the matching bra. 87% Nylon, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",CHARTREUSE
Triangle Bra by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-bra-by-bonds-6764090,US TOPSHOP,Lingerie,Topshop US,"Elevate your intimates with this triangle bra by Bonds in a red floral print with contrast lining. 95% Cotton,5% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","6,8,10",RED
MATERNITY Criss Cross Bra, $38.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-bra-6272692,US TOPSHOP,Lingerie,Topshop US,"Balancing comfort and support, this criss cross bra in teal for MATERNITY is the perfect update for your under layer. Pair with the matching criss cross knickers for a polished co-ord. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"34B,34C,34D,34DD,36B,36C,36D,36DD","34B,34C,34D,34DD,36B,36C",TEAL
Topshop Logo Seamless Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/topshop-logo-seamless-thong-6596891,US TOPSHOP,Lingerie,Topshop US,"Black seamless sporty thong with 'Topshop' logo detail. 85% Polyamide, 13% Polyester, 2 % Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","M,L",BLACK
No VPL Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/no-vpl-knickers-6763394,US TOPSHOP,Lingerie,Topshop US,"Keep your outfits seam-free with these low rise knickers with good coverage and a no VPL finish. Perfect worn under slim fitted outfits. 81% Polyamide, 19% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","8,10,12",CHARCOAL
Striped Push Up Bra by Tommy Hilfiger, $68.00, $68.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/striped-push-up-bra-by-tommy-hilfiger-6541860,US TOPSHOP,Lingerie,Topshop US,"Red striped push up bra by Tommy Hilfiger. 74% Polyamide, 26% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,34A,34B,34C,34D,36A,36B,36C,36D","32B,32C,32D,34A,34B,34C,34D,36B,36C,36D",RED
Crochet Lace Brazilian Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/crochet-lace-brazilian-knickers-6348478,US TOPSHOP,Lingerie,Topshop US,"Low rise lace Brazilian knickers with an elastic free leg-line for a seamless fit. 88% Polyamide, 12% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10",KHAKI
MATERNITY Lace And Mesh Mini Panties, $15.00, $15.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-lace-and-mesh-mini-panties-5408053,US TOPSHOP,Lingerie,Topshop US,"These pretty maternity panties come in a soft lace mesh finish, detailed with a sweet bow trim. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",Pale Pink
Plunge Bra by Mimi Holliday, $75.00, $75.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/plunge-bra-by-mimi-holliday-6542577,US TOPSHOP,Lingerie,Topshop US,Black plunge bra by Mimi Holliday .100% Nylon. Machine wash.,NULL,NULL,NULL,"32B,32C,32D,34B,34C,34D,36B,36C","32C,32D,34B,34C,36B",BLACK
Balcony Bra by Dora Larsen, $90.00, $90.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/balcony-bra-by-dora-larsen-6590690,US TOPSHOP,Lingerie,Topshop US,"A mint mesh balcony bra by Dora Larsen, with fuchsia elastic and red lace detail. 85% Nylon, 15% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36B,36C","32A,32B,32C,32D,34A,34B,34C,36B,36C",RED
Knickers by Mimi Holliday, $45.00, $45.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/knickers-by-mimi-holliday-6543629,US TOPSHOP,Lingerie,Topshop US,Nude knickers by Mimi Holliday. 100% Nylon. Machine wash.,NULL,NULL,NULL,"XS,S,M,L","XS,S,M,L",Nude
Microfibre French Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/microfibre-french-knickers-6240653,US TOPSHOP,Lingerie,Topshop US,"Keep comfy in these low rise navy microfibre knickers with medium coverage. Comes with a lace trim. 88% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12",12,NAVY BLUE
Twist Halter Bra by Mimi Holliday, $65.00, $65.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/twist-halter-bra-by-mimi-holliday-6604056,US TOPSHOP,Lingerie,Topshop US,"Black twist halter bra with cross back by Mimi Holliday. 90% Nylon, 10% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L","XS,S,M,L",BLACK
Sporty Waistband Lace Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-lace-triangle-bra-knickers-set-6643629,US TOPSHOP,Lingerie,Topshop US,"Magenta lace mini knickers and bra set with a sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Padded Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/padded-triangle-bra-6531335,US TOPSHOP,Lingerie,Topshop US,"Mauve padded triangle bra with geometric lace. 87% Nylon, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",MAUVE
Triangle Lace Bra by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-lace-bra-by-bonds-6764675,US TOPSHOP,Lingerie,Topshop US,"Fleuro pink lace triangle bra by Bonds. 94% Nylon,6% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","4,6,8",Flur Pink
Lace Shortie Knickers by Bonds, $26.00, $26.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-shortie-knickers-by-bonds-6500577,US TOPSHOP,Lingerie,Topshop US,"Elevate your intimates with these lace shortie knickers by Bonds in teal. 88% Nylon,12% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","4,6,8",TEAL
Thong by Mimi Holliday, $45.00, $45.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/thong-by-mimi-holliday-6540588,US TOPSHOP,Lingerie,Topshop US,Nude thong by Mimi Holliday. 100% Nylon. Machine wash.,NULL,NULL,NULL,"XS,S,M,L","XS,S,M,L",Nude
Branded Jersey Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/branded-jersey-mini-knickers-6616725,US TOPSHOP,Lingerie,Topshop US,"Hot pink branded jersey mini knickers. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",Pink
Two Tone Brazilian Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/two-tone-brazilian-knickers-6764095,US TOPSHOP,Lingerie,Topshop US,"Coral two tone lace Brazilian knickers. 49% Polyamide, 36% Polyester, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",CORAL
Sporty Lace Bralet, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-lace-bralet-6374365,US TOPSHOP,Lingerie,Topshop US,"Pretty meets sporty with this black lace non-padded bralet in black, with underwired detail for added support. 79% Polyamide, 21% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",BLACK
